boro,cuisine_description,grade,inspection_date,average_score,inspection_count
Brooklyn,Donuts,A,2024-07-03T00:00:00.000,12.0,1
Brooklyn,Frozen Desserts,A,2024-07-03T00:00:00.000,13.0,1
Brooklyn,Italian,A,2024-07-03T00:00:00.000,8.0,1
Brooklyn,Mediterranean,A,2024-07-03T00:00:00.000,11.0,1
Brooklyn,Pizza,A,2024-07-03T00:00:00.000,10.2,5
Manhattan,American,A,2024-07-03T00:00:00.000,3.0,2
Manhattan,Chicken,A,2024-07-03T00:00:00.000,10.0,1
Manhattan,Chinese,A,2024-07-03T00:00:00.000,11.0,1
Manhattan,Coffee/Tea,A,2024-07-03T00:00:00.000,8.333333333333334,3
Manhattan,Donuts,A,2024-07-03T00:00:00.000,13.0,1
Manhattan,French,C,2024-07-03T00:00:00.000,73.0,1
Manhattan,Mediterranean,A,2024-07-03T00:00:00.000,9.5,2
Manhattan,Pizza,A,2024-07-03T00:00:00.000,5.0,1
Manhattan,Salads,A,2024-07-03T00:00:00.000,8.5,2
Manhattan,Sandwiches,A,2024-07-03T00:00:00.000,10.0,2
Manhattan,Seafood,A,2024-07-03T00:00:00.000,12.0,1
Manhattan,Tex-Mex,A,2024-07-03T00:00:00.000,7.75,4
Queens,American,A,2024-07-03T00:00:00.000,10.5,2
Queens,Bakery Products/Desserts,A,2024-07-03T00:00:00.000,13.0,1
Queens,Chicken,A,2024-07-03T00:00:00.000,13.0,1
Queens,Chinese,A,2024-07-03T00:00:00.000,12.0,1
Queens,Coffee/Tea,A,2024-07-03T00:00:00.000,4.0,2
Queens,Donuts,A,2024-07-03T00:00:00.000,10.0,1
Queens,Greek,A,2024-07-03T00:00:00.000,10.0,1
Queens,Italian,A,2024-07-03T00:00:00.000,10.0,1
Queens,Japanese,A,2024-07-03T00:00:00.000,11.0,1
Queens,Latin American,A,2024-07-03T00:00:00.000,11.333333333333334,3
Queens,Mexican,A,2024-07-03T00:00:00.000,3.0,1
Queens,Pizza,A,2024-07-03T00:00:00.000,9.5,2
Staten Island,Frozen Desserts,A,2024-07-03T00:00:00.000,12.0,1
Staten Island,Italian,A,2024-07-03T00:00:00.000,13.0,1
Bronx,Bakery Products/Desserts,A,2024-07-05T00:00:00.000,9.0,1
Bronx,Chinese,A,2024-07-05T00:00:00.000,10.0,1
Bronx,Tex-Mex,A,2024-07-05T00:00:00.000,10.0,1
Brooklyn,American,A,2024-07-05T00:00:00.000,10.0,2
Brooklyn,Bakery Products/Desserts,A,2024-07-05T00:00:00.000,5.5,2
Brooklyn,Chinese,A,2024-07-05T00:00:00.000,2.0,1
Brooklyn,Creole,A,2024-07-05T00:00:00.000,13.0,1
Brooklyn,Donuts,A,2024-07-05T00:00:00.000,5.5,2
Brooklyn,Hamburgers,A,2024-07-05T00:00:00.000,4.0,1
Brooklyn,Italian,A,2024-07-05T00:00:00.000,13.0,1
Brooklyn,Latin American,A,2024-07-05T00:00:00.000,13.0,1
Brooklyn,Southeast Asian,A,2024-07-05T00:00:00.000,9.0,1
Manhattan,American,A,2024-07-05T00:00:00.000,10.0,2
Manhattan,Coffee/Tea,A,2024-07-05T00:00:00.000,6.5,2
Manhattan,Indian,A,2024-07-05T00:00:00.000,10.0,1
Manhattan,Italian,A,2024-07-05T00:00:00.000,9.0,1
Manhattan,Sandwiches,A,2024-07-05T00:00:00.000,12.0,1
Queens,Caribbean,A,2024-07-05T00:00:00.000,10.0,1
Queens,Chinese,C,2024-07-05T00:00:00.000,58.0,1
Queens,"Juice, Smoothies, Fruit Salads",A,2024-07-05T00:00:00.000,8.0,1
Queens,Pizza,A,2024-07-05T00:00:00.000,2.0,1
Queens,Tex-Mex,A,2024-07-05T00:00:00.000,2.0,1
Staten Island,American,A,2024-07-05T00:00:00.000,9.0,1
Bronx,Caribbean,A,2024-07-08T00:00:00.000,9.0,1
Bronx,Mexican,A,2024-07-08T00:00:00.000,11.0,1
Brooklyn,Bakery Products/Desserts,A,2024-07-08T00:00:00.000,13.0,1
Brooklyn,Caribbean,A,2024-07-08T00:00:00.000,12.0,1
Brooklyn,Chicken,A,2024-07-08T00:00:00.000,12.0,1
Brooklyn,Chinese,A,2024-07-08T00:00:00.000,6.0,3
Brooklyn,Coffee/Tea,A,2024-07-08T00:00:00.000,9.0,1
Brooklyn,French,A,2024-07-08T00:00:00.000,13.0,1
Brooklyn,Irish,A,2024-07-08T00:00:00.000,5.0,1
Brooklyn,Mediterranean,A,2024-07-08T00:00:00.000,10.0,1
Brooklyn,Mexican,A,2024-07-08T00:00:00.000,8.0,1
Brooklyn,Pizza,A,2024-07-08T00:00:00.000,11.25,4
Brooklyn,Sandwiches/Salads/Mixed Buffet,C,2024-07-08T00:00:00.000,48.0,1
Brooklyn,Seafood,A,2024-07-08T00:00:00.000,11.0,1
Brooklyn,Tex-Mex,A,2024-07-08T00:00:00.000,7.0,1
Manhattan,Afghan,A,2024-07-08T00:00:00.000,12.0,1
Manhattan,American,A,2024-07-08T00:00:00.000,7.0,2
Manhattan,Bakery Products/Desserts,A,2024-07-08T00:00:00.000,8.0,1
Manhattan,Chinese,A,2024-07-08T00:00:00.000,10.0,1
Manhattan,Coffee/Tea,A,2024-07-08T00:00:00.000,8.0,1
Manhattan,French,A,2024-07-08T00:00:00.000,13.0,1
Manhattan,Hamburgers,A,2024-07-08T00:00:00.000,10.0,1
Manhattan,Italian,A,2024-07-08T00:00:00.000,11.0,1
Manhattan,Pizza,A,2024-07-08T00:00:00.000,13.0,1
Manhattan,Steakhouse,A,2024-07-08T00:00:00.000,13.0,1
Manhattan,Thai,A,2024-07-08T00:00:00.000,13.0,1
Queens,American,A,2024-07-08T00:00:00.000,9.0,1
Queens,Caribbean,A,2024-07-08T00:00:00.000,13.0,1
Queens,Chicken,A,2024-07-08T00:00:00.000,13.0,1
Queens,Irish,A,2024-07-08T00:00:00.000,12.0,1
Queens,Korean,A,2024-07-08T00:00:00.000,13.0,1
Queens,Mexican,A,2024-07-08T00:00:00.000,11.0,2
Queens,Pizza,A,2024-07-08T00:00:00.000,12.0,1
Queens,Sandwiches,A,2024-07-08T00:00:00.000,10.0,1
Staten Island,American,A,2024-07-08T00:00:00.000,12.0,1
Staten Island,Bagels/Pretzels,A,2024-07-08T00:00:00.000,9.0,1
Staten Island,Tex-Mex,A,2024-07-08T00:00:00.000,5.0,1
Bronx,Hamburgers,A,2024-07-09T00:00:00.000,9.0,1
Brooklyn,American,A,2024-07-09T00:00:00.000,2.0,1
Brooklyn,Chicken,A,2024-07-09T00:00:00.000,12.0,1
Brooklyn,"Juice, Smoothies, Fruit Salads",A,2024-07-09T00:00:00.000,12.0,1
Brooklyn,Mexican,A,2024-07-09T00:00:00.000,12.0,1
Brooklyn,Middle Eastern,A,2024-07-09T00:00:00.000,4.0,1
Brooklyn,Thai,A,2024-07-09T00:00:00.000,11.0,1
Manhattan,African,A,2024-07-09T00:00:00.000,11.0,1
Manhattan,American,A,2024-07-09T00:00:00.000,10.428571428571429,7
Manhattan,American,B,2024-07-09T00:00:00.000,21.0,1
Manhattan,Chinese,A,2024-07-09T00:00:00.000,8.0,2
Manhattan,Chinese,B,2024-07-09T00:00:00.000,20.0,1
Manhattan,Coffee/Tea,A,2024-07-09T00:00:00.000,8.25,4
Manhattan,French,A,2024-07-09T00:00:00.000,13.0,1
Manhattan,Japanese,A,2024-07-09T00:00:00.000,13.0,2
Manhattan,Korean,A,2024-07-09T00:00:00.000,13.0,1
Manhattan,Latin American,A,2024-07-09T00:00:00.000,6.0,2
Manhattan,Middle Eastern,A,2024-07-09T00:00:00.000,7.0,1
Manhattan,Pizza,A,2024-07-09T00:00:00.000,13.0,1
Manhattan,Pizza,C,2024-07-09T00:00:00.000,36.0,1
Manhattan,Southeast Asian,A,2024-07-09T00:00:00.000,9.0,1
Manhattan,Thai,A,2024-07-09T00:00:00.000,12.0,1
Manhattan,Vegan,A,2024-07-09T00:00:00.000,12.0,1
Queens,American,A,2024-07-09T00:00:00.000,10.75,4
Queens,Bangladeshi,A,2024-07-09T00:00:00.000,13.0,1
Queens,Chinese,A,2024-07-09T00:00:00.000,12.0,1
Queens,Irish,A,2024-07-09T00:00:00.000,12.0,1
Queens,Japanese,A,2024-07-09T00:00:00.000,4.0,1
Queens,Latin American,A,2024-07-09T00:00:00.000,9.0,1
Queens,Mexican,A,2024-07-09T00:00:00.000,13.0,1
Queens,Pizza,A,2024-07-09T00:00:00.000,13.0,1
Queens,Sandwiches,C,2024-07-09T00:00:00.000,44.0,1
Queens,Tex-Mex,A,2024-07-09T00:00:00.000,11.0,2
Bronx,American,A,2024-07-10T00:00:00.000,12.0,1
Bronx,Chicken,B,2024-07-10T00:00:00.000,25.0,1
Bronx,Chinese,A,2024-07-10T00:00:00.000,12.0,2
Bronx,Donuts,A,2024-07-10T00:00:00.000,13.0,1
Bronx,Pizza,A,2024-07-10T00:00:00.000,11.0,1
Brooklyn,American,A,2024-07-10T00:00:00.000,10.0,1
Brooklyn,Caribbean,A,2024-07-10T00:00:00.000,11.0,1
Brooklyn,Coffee/Tea,A,2024-07-10T00:00:00.000,13.0,1
Brooklyn,Japanese,A,2024-07-10T00:00:00.000,8.0,1
Brooklyn,Mexican,A,2024-07-10T00:00:00.000,10.0,2
Brooklyn,Mexican,B,2024-07-10T00:00:00.000,22.0,1
Brooklyn,Sandwiches/Salads/Mixed Buffet,A,2024-07-10T00:00:00.000,7.0,1
Brooklyn,Thai,B,2024-07-10T00:00:00.000,23.0,1
Manhattan,American,A,2024-07-10T00:00:00.000,6.5,6
Manhattan,Asian/Asian Fusion,A,2024-07-10T00:00:00.000,9.0,1
Manhattan,Bagels/Pretzels,A,2024-07-10T00:00:00.000,12.0,1
Manhattan,Bakery Products/Desserts,A,2024-07-10T00:00:00.000,7.0,1
Manhattan,Coffee/Tea,A,2024-07-10T00:00:00.000,10.0,2
Manhattan,Indian,C,2024-07-10T00:00:00.000,55.0,1
Manhattan,Italian,A,2024-07-10T00:00:00.000,6.333333333333333,3
Manhattan,Japanese,A,2024-07-10T00:00:00.000,12.0,1
Manhattan,Pizza,A,2024-07-10T00:00:00.000,12.0,2
Manhattan,Pizza,B,2024-07-10T00:00:00.000,24.0,1
Manhattan,Soul Food,A,2024-07-10T00:00:00.000,12.0,1
Queens,American,A,2024-07-10T00:00:00.000,10.5,2
Queens,Coffee/Tea,A,2024-07-10T00:00:00.000,10.0,1
Queens,Donuts,A,2024-07-10T00:00:00.000,0.0,1
Queens,Jewish/Kosher,A,2024-07-10T00:00:00.000,5.0,1
Queens,Jewish/Kosher,B,2024-07-10T00:00:00.000,16.0,1
Queens,Mexican,A,2024-07-10T00:00:00.000,8.0,1
Queens,Not Listed/Not Applicable,A,2024-07-10T00:00:00.000,12.0,1
Bronx,Hotdogs/Pretzels,A,2024-07-11T00:00:00.000,5.0,1
Bronx,Seafood,A,2024-07-11T00:00:00.000,11.0,1
Bronx,Spanish,A,2024-07-11T00:00:00.000,5.0,1
Brooklyn,American,A,2024-07-11T00:00:00.000,8.0,1
Brooklyn,Bagels/Pretzels,A,2024-07-11T00:00:00.000,13.0,1
Brooklyn,Caribbean,A,2024-07-11T00:00:00.000,11.0,2
Brooklyn,Chicken,A,2024-07-11T00:00:00.000,13.0,1
Brooklyn,Chinese,A,2024-07-11T00:00:00.000,12.5,2
Brooklyn,Coffee/Tea,A,2024-07-11T00:00:00.000,13.0,1
Brooklyn,Japanese,A,2024-07-11T00:00:00.000,12.0,1
Brooklyn,Latin American,A,2024-07-11T00:00:00.000,9.0,1
Manhattan,American,A,2024-07-11T00:00:00.000,12.0,3
Manhattan,Coffee/Tea,A,2024-07-11T00:00:00.000,7.0,3
Manhattan,Donuts,A,2024-07-11T00:00:00.000,4.0,1
Manhattan,Indian,A,2024-07-11T00:00:00.000,4.0,1
Manhattan,Irish,A,2024-07-11T00:00:00.000,6.0,2
Manhattan,Italian,A,2024-07-11T00:00:00.000,13.0,1
Manhattan,Mexican,A,2024-07-11T00:00:00.000,7.0,1
Manhattan,Thai,A,2024-07-11T00:00:00.000,12.0,1
Queens,Brazilian,A,2024-07-11T00:00:00.000,13.0,1
Queens,Caribbean,A,2024-07-11T00:00:00.000,12.0,1
Queens,Chicken,A,2024-07-11T00:00:00.000,10.0,1
Queens,Chinese,A,2024-07-11T00:00:00.000,13.0,1
Queens,Continental,A,2024-07-11T00:00:00.000,5.0,1
Queens,Greek,A,2024-07-11T00:00:00.000,8.0,1
Queens,Hamburgers,A,2024-07-11T00:00:00.000,10.0,2
Queens,Japanese,A,2024-07-11T00:00:00.000,13.0,1
Queens,Pizza,A,2024-07-11T00:00:00.000,7.5,2
Queens,Tex-Mex,A,2024-07-11T00:00:00.000,4.0,1
Staten Island,Donuts,A,2024-07-11T00:00:00.000,12.0,1
Staten Island,Italian,A,2024-07-11T00:00:00.000,12.0,1
Bronx,American,A,2024-07-12T00:00:00.000,7.0,1
Bronx,Bakery Products/Desserts,A,2024-07-12T00:00:00.000,9.0,1
Bronx,"Juice, Smoothies, Fruit Salads",A,2024-07-12T00:00:00.000,11.0,1
Bronx,Pizza,A,2024-07-12T00:00:00.000,9.0,1
Brooklyn,American,A,2024-07-12T00:00:00.000,9.5,4
Brooklyn,Caribbean,A,2024-07-12T00:00:00.000,9.0,1
Brooklyn,Coffee/Tea,A,2024-07-12T00:00:00.000,8.0,2
Brooklyn,"Juice, Smoothies, Fruit Salads",A,2024-07-12T00:00:00.000,9.0,1
Brooklyn,Sandwiches,A,2024-07-12T00:00:00.000,9.0,1
Manhattan,American,A,2024-07-12T00:00:00.000,10.666666666666666,3
Manhattan,Coffee/Tea,A,2024-07-12T00:00:00.000,9.0,1
Manhattan,French,A,2024-07-12T00:00:00.000,9.0,1
Manhattan,Latin American,A,2024-07-12T00:00:00.000,7.0,1
Manhattan,Sandwiches,A,2024-07-12T00:00:00.000,8.0,1
Manhattan,Thai,A,2024-07-12T00:00:00.000,13.0,1
Queens,American,A,2024-07-12T00:00:00.000,11.5,2
Queens,Chinese,A,2024-07-12T00:00:00.000,13.0,1
Queens,Coffee/Tea,A,2024-07-12T00:00:00.000,13.0,1
Queens,Pizza,A,2024-07-12T00:00:00.000,12.0,1
Staten Island,Coffee/Tea,A,2024-07-12T00:00:00.000,5.0,1
Queens,Chinese,A,2024-07-13T00:00:00.000,9.5,2
Bronx,Caribbean,A,2024-07-15T00:00:00.000,12.0,1
Bronx,Chinese,A,2024-07-15T00:00:00.000,13.0,1
Bronx,Donuts,A,2024-07-15T00:00:00.000,1.0,2
Bronx,Latin American,A,2024-07-15T00:00:00.000,11.0,1
Bronx,Sandwiches,A,2024-07-15T00:00:00.000,11.0,1
Brooklyn,Asian/Asian Fusion,A,2024-07-15T00:00:00.000,7.0,1
Brooklyn,Chicken,A,2024-07-15T00:00:00.000,9.0,1
Brooklyn,Hamburgers,A,2024-07-15T00:00:00.000,13.0,1
Brooklyn,Italian,A,2024-07-15T00:00:00.000,10.0,1
Brooklyn,Latin American,A,2024-07-15T00:00:00.000,13.0,1
Brooklyn,Pizza,A,2024-07-15T00:00:00.000,11.0,1
Brooklyn,Pizza,C,2024-07-15T00:00:00.000,40.0,1
Brooklyn,Sandwiches,A,2024-07-15T00:00:00.000,4.0,1
Brooklyn,Tex-Mex,A,2024-07-15T00:00:00.000,10.0,1
Manhattan,American,A,2024-07-15T00:00:00.000,10.333333333333334,6
Manhattan,Donuts,A,2024-07-15T00:00:00.000,11.0,1
Manhattan,Salads,A,2024-07-15T00:00:00.000,7.0,1
Manhattan,Sandwiches/Salads/Mixed Buffet,A,2024-07-15T00:00:00.000,13.0,1
Manhattan,Southwestern,A,2024-07-15T00:00:00.000,13.0,1
Queens,American,A,2024-07-15T00:00:00.000,12.0,1
Queens,Bakery Products/Desserts,A,2024-07-15T00:00:00.000,13.0,1
Queens,Bottled Beverages,A,2024-07-15T00:00:00.000,8.0,1
Queens,Chicken,A,2024-07-15T00:00:00.000,12.0,1
Queens,Coffee/Tea,A,2024-07-15T00:00:00.000,12.0,1
Queens,Indian,A,2024-07-15T00:00:00.000,9.0,1
Queens,Japanese,A,2024-07-15T00:00:00.000,13.0,1
Queens,Latin American,A,2024-07-15T00:00:00.000,13.0,1
Queens,Pancakes/Waffles,A,2024-07-15T00:00:00.000,5.0,1
Queens,Pizza,A,2024-07-15T00:00:00.000,9.5,2
Queens,Tex-Mex,A,2024-07-15T00:00:00.000,9.0,1
Staten Island,Frozen Desserts,A,2024-07-15T00:00:00.000,9.0,1
Bronx,American,A,2024-07-16T00:00:00.000,13.0,1
Bronx,Irish,A,2024-07-16T00:00:00.000,8.0,1
Bronx,"Juice, Smoothies, Fruit Salads",A,2024-07-16T00:00:00.000,11.0,1
Bronx,Mexican,A,2024-07-16T00:00:00.000,12.0,1
Brooklyn,American,A,2024-07-16T00:00:00.000,11.0,1
Brooklyn,Chinese,B,2024-07-16T00:00:00.000,23.0,1
Brooklyn,Latin American,B,2024-07-16T00:00:00.000,19.0,1
Manhattan,American,A,2024-07-16T00:00:00.000,11.0,5
Manhattan,Asian/Asian Fusion,C,2024-07-16T00:00:00.000,33.0,1
Manhattan,Bakery Products/Desserts,A,2024-07-16T00:00:00.000,10.0,1
Manhattan,Coffee/Tea,A,2024-07-16T00:00:00.000,6.5,4
Manhattan,Italian,A,2024-07-16T00:00:00.000,13.0,1
Manhattan,Mexican,A,2024-07-16T00:00:00.000,12.0,1
Manhattan,Tex-Mex,A,2024-07-16T00:00:00.000,7.0,1
Queens,Italian,A,2024-07-16T00:00:00.000,12.0,1
Queens,Pizza,A,2024-07-16T00:00:00.000,2.0,1
Queens,Tex-Mex,A,2024-07-16T00:00:00.000,3.0,1
Queens,Thai,A,2024-07-16T00:00:00.000,12.0,1
Bronx,American,A,2024-07-17T00:00:00.000,13.0,1
Bronx,Pizza,A,2024-07-17T00:00:00.000,12.0,1
Bronx,Tex-Mex,A,2024-07-17T00:00:00.000,7.0,1
Brooklyn,American,A,2024-07-17T00:00:00.000,13.0,3
Brooklyn,Chinese,A,2024-07-17T00:00:00.000,13.0,2
Brooklyn,Coffee/Tea,A,2024-07-17T00:00:00.000,7.5,2
Brooklyn,Japanese,B,2024-07-17T00:00:00.000,14.0,1
Brooklyn,"Juice, Smoothies, Fruit Salads",A,2024-07-17T00:00:00.000,7.0,1
Brooklyn,Mexican,A,2024-07-17T00:00:00.000,13.0,1
Brooklyn,Sandwiches,A,2024-07-17T00:00:00.000,10.0,1
Brooklyn,Seafood,A,2024-07-17T00:00:00.000,13.0,1
Brooklyn,Spanish,A,2024-07-17T00:00:00.000,12.0,1
Brooklyn,Vegan,A,2024-07-17T00:00:00.000,5.0,1
Manhattan,American,A,2024-07-17T00:00:00.000,10.25,12
Manhattan,Bagels/Pretzels,A,2024-07-17T00:00:00.000,13.0,1
Manhattan,Brazilian,A,2024-07-17T00:00:00.000,10.0,1
Manhattan,Chinese,A,2024-07-17T00:00:00.000,13.0,1
Manhattan,Coffee/Tea,A,2024-07-17T00:00:00.000,10.5,2
Manhattan,Frozen Desserts,A,2024-07-17T00:00:00.000,10.0,1
Manhattan,Italian,A,2024-07-17T00:00:00.000,6.0,1
Manhattan,Japanese,A,2024-07-17T00:00:00.000,7.0,1
Manhattan,"Juice, Smoothies, Fruit Salads",A,2024-07-17T00:00:00.000,10.0,1
Manhattan,Sandwiches,A,2024-07-17T00:00:00.000,8.0,1
Manhattan,Steakhouse,A,2024-07-17T00:00:00.000,13.0,1
Manhattan,Tex-Mex,A,2024-07-17T00:00:00.000,10.0,1
Queens,American,A,2024-07-17T00:00:00.000,12.0,1
Queens,Bakery Products/Desserts,A,2024-07-17T00:00:00.000,12.0,1
Queens,Brazilian,A,2024-07-17T00:00:00.000,12.0,1
Queens,Caribbean,A,2024-07-17T00:00:00.000,9.5,2
Queens,Chinese,A,2024-07-17T00:00:00.000,8.0,1
Queens,Coffee/Tea,A,2024-07-17T00:00:00.000,10.0,1
Queens,Hamburgers,A,2024-07-17T00:00:00.000,12.0,1
Queens,Indian,A,2024-07-17T00:00:00.000,12.0,1
Bronx,American,A,2024-07-18T00:00:00.000,13.0,2
Bronx,Hamburgers,A,2024-07-18T00:00:00.000,8.0,1
Bronx,Pizza,A,2024-07-18T00:00:00.000,13.0,1
Bronx,Seafood,A,2024-07-18T00:00:00.000,13.0,1
Bronx,Tex-Mex,A,2024-07-18T00:00:00.000,13.0,1
Brooklyn,Bagels/Pretzels,A,2024-07-18T00:00:00.000,10.0,1
Brooklyn,Caribbean,A,2024-07-18T00:00:00.000,8.0,1
Brooklyn,Coffee/Tea,A,2024-07-18T00:00:00.000,9.0,3
Brooklyn,Greek,A,2024-07-18T00:00:00.000,12.0,1
Brooklyn,Jewish/Kosher,A,2024-07-18T00:00:00.000,13.0,1
Brooklyn,Pizza,A,2024-07-18T00:00:00.000,13.0,2
Brooklyn,Steakhouse,A,2024-07-18T00:00:00.000,10.0,1
Brooklyn,Turkish,A,2024-07-18T00:00:00.000,13.0,1
Manhattan,American,A,2024-07-18T00:00:00.000,8.375,8
Manhattan,Bakery Products/Desserts,A,2024-07-18T00:00:00.000,13.0,2
Manhattan,Chinese,A,2024-07-18T00:00:00.000,12.0,1
Manhattan,Coffee/Tea,A,2024-07-18T00:00:00.000,7.333333333333333,6
Manhattan,Donuts,A,2024-07-18T00:00:00.000,11.0,2
Manhattan,Greek,A,2024-07-18T00:00:00.000,11.0,1
Manhattan,Irish,A,2024-07-18T00:00:00.000,7.0,1
Manhattan,Italian,A,2024-07-18T00:00:00.000,7.0,1
Manhattan,Japanese,A,2024-07-18T00:00:00.000,7.5,2
Manhattan,Tex-Mex,A,2024-07-18T00:00:00.000,12.0,1
Manhattan,Vegan,A,2024-07-18T00:00:00.000,12.0,1
Queens,American,A,2024-07-18T00:00:00.000,12.0,1
Queens,Bagels/Pretzels,A,2024-07-18T00:00:00.000,6.0,1
Queens,Caribbean,B,2024-07-18T00:00:00.000,21.0,1
Queens,"Juice, Smoothies, Fruit Salads",A,2024-07-18T00:00:00.000,10.0,1
Queens,Korean,A,2024-07-18T00:00:00.000,9.0,1
Queens,Latin American,A,2024-07-18T00:00:00.000,11.5,2
Queens,Pizza,A,2024-07-18T00:00:00.000,13.0,1
Staten Island,African,A,2024-07-18T00:00:00.000,7.0,1
Staten Island,Chinese,A,2024-07-18T00:00:00.000,7.0,1
Staten Island,Hamburgers,A,2024-07-18T00:00:00.000,5.0,1
Bronx,Caribbean,A,2024-07-19T00:00:00.000,10.0,1
Brooklyn,American,A,2024-07-19T00:00:00.000,5.0,1
Brooklyn,Bagels/Pretzels,A,2024-07-19T00:00:00.000,12.0,1
Brooklyn,Bakery Products/Desserts,A,2024-07-19T00:00:00.000,10.0,1
Brooklyn,Caribbean,A,2024-07-19T00:00:00.000,7.0,1
Brooklyn,Chinese,A,2024-07-19T00:00:00.000,9.0,1
Brooklyn,Coffee/Tea,A,2024-07-19T00:00:00.000,10.0,2
Brooklyn,Pizza,A,2024-07-19T00:00:00.000,12.0,1
Manhattan,American,A,2024-07-19T00:00:00.000,10.75,4
Manhattan,Bakery Products/Desserts,A,2024-07-19T00:00:00.000,7.0,1
Manhattan,Coffee/Tea,A,2024-07-19T00:00:00.000,7.333333333333333,3
Manhattan,Pizza,B,2024-07-19T00:00:00.000,22.0,1
Manhattan,Steakhouse,A,2024-07-19T00:00:00.000,11.0,1
Queens,Donuts,A,2024-07-19T00:00:00.000,12.0,1
Queens,Frozen Desserts,A,2024-07-19T00:00:00.000,11.0,1
Queens,Hamburgers,A,2024-07-19T00:00:00.000,9.0,2
Queens,Sandwiches,A,2024-07-19T00:00:00.000,8.0,1
Queens,Seafood,A,2024-07-19T00:00:00.000,12.0,1
Staten Island,American,A,2024-07-19T00:00:00.000,12.0,1
Staten Island,American,C,2024-07-19T00:00:00.000,37.0,1
Brooklyn,Italian,A,2024-07-20T00:00:00.000,5.0,1
Brooklyn,Latin American,A,2024-07-20T00:00:00.000,4.0,1
Brooklyn,New French,A,2024-07-20T00:00:00.000,9.0,1
Queens,Coffee/Tea,A,2024-07-20T00:00:00.000,12.0,1
Queens,Filipino,C,2024-07-20T00:00:00.000,47.0,1
Bronx,Chicken,A,2024-07-22T00:00:00.000,12.0,1
Bronx,Chicken,C,2024-07-22T00:00:00.000,58.0,1
Bronx,Latin American,B,2024-07-22T00:00:00.000,26.0,1
Bronx,Mexican,A,2024-07-22T00:00:00.000,10.0,1
Brooklyn,American,A,2024-07-22T00:00:00.000,8.0,3
Brooklyn,Chinese,A,2024-07-22T00:00:00.000,11.5,2
Brooklyn,Coffee/Tea,A,2024-07-22T00:00:00.000,11.5,2
Brooklyn,Coffee/Tea,B,2024-07-22T00:00:00.000,22.0,1
Brooklyn,"Juice, Smoothies, Fruit Salads",A,2024-07-22T00:00:00.000,5.0,1
Brooklyn,Pizza,A,2024-07-22T00:00:00.000,12.5,2
Brooklyn,Vegetarian,A,2024-07-22T00:00:00.000,7.0,1
Manhattan,American,A,2024-07-22T00:00:00.000,9.333333333333334,3
Manhattan,American,C,2024-07-22T00:00:00.000,28.0,1
Manhattan,Bakery Products/Desserts,A,2024-07-22T00:00:00.000,7.0,1
Manhattan,Coffee/Tea,A,2024-07-22T00:00:00.000,10.0,2
Manhattan,French,A,2024-07-22T00:00:00.000,10.0,1
Manhattan,Frozen Desserts,A,2024-07-22T00:00:00.000,2.0,1
Manhattan,Korean,A,2024-07-22T00:00:00.000,12.5,2
Manhattan,Mediterranean,A,2024-07-22T00:00:00.000,10.0,1
Manhattan,Pizza,A,2024-07-22T00:00:00.000,13.0,1
Manhattan,Tex-Mex,A,2024-07-22T00:00:00.000,13.0,1
Queens,American,A,2024-07-22T00:00:00.000,9.0,3
Queens,American,B,2024-07-22T00:00:00.000,17.5,2
Queens,Asian/Asian Fusion,A,2024-07-22T00:00:00.000,12.0,1
Queens,Caribbean,C,2024-07-22T00:00:00.000,65.0,1
Queens,Chinese,A,2024-07-22T00:00:00.000,12.0,1
Queens,Chinese,B,2024-07-22T00:00:00.000,25.0,1
Queens,Coffee/Tea,A,2024-07-22T00:00:00.000,7.5,2
Queens,Donuts,A,2024-07-22T00:00:00.000,5.0,1
Queens,French,A,2024-07-22T00:00:00.000,13.0,1
Queens,Korean,A,2024-07-22T00:00:00.000,13.0,1
Queens,Pizza,A,2024-07-22T00:00:00.000,5.0,1
Staten Island,Continental,A,2024-07-22T00:00:00.000,10.0,1
Bronx,Chinese,A,2024-07-23T00:00:00.000,13.0,1
Bronx,Sandwiches,A,2024-07-23T00:00:00.000,12.0,1
Brooklyn,American,A,2024-07-23T00:00:00.000,11.0,2
Brooklyn,Chinese,A,2024-07-23T00:00:00.000,9.0,1
Brooklyn,Indian,C,2024-07-23T00:00:00.000,3.0,1
Brooklyn,"Juice, Smoothies, Fruit Salads",A,2024-07-23T00:00:00.000,9.0,1
Brooklyn,Mexican,A,2024-07-23T00:00:00.000,8.0,1
Brooklyn,Peruvian,A,2024-07-23T00:00:00.000,13.0,1
Brooklyn,Tapas,A,2024-07-23T00:00:00.000,7.0,1
Manhattan,American,A,2024-07-23T00:00:00.000,11.666666666666666,3
Manhattan,Asian/Asian Fusion,A,2024-07-23T00:00:00.000,4.0,1
Manhattan,Bagels/Pretzels,A,2024-07-23T00:00:00.000,12.0,1
Manhattan,Chinese,A,2024-07-23T00:00:00.000,9.0,3
Manhattan,Coffee/Tea,A,2024-07-23T00:00:00.000,6.0,2
Manhattan,French,A,2024-07-23T00:00:00.000,12.0,1
Manhattan,Hamburgers,A,2024-07-23T00:00:00.000,12.0,1
Manhattan,Indian,A,2024-07-23T00:00:00.000,2.0,1
Manhattan,Sandwiches/Salads/Mixed Buffet,A,2024-07-23T00:00:00.000,8.0,1
